Sub-network,Date,Latency (ms), MACs,Top-1 Acc (%)
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 5, 3, 7, 5, 3, 5, 7, 7, 5, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 3, 6, 3, 4, 3, 4, 3, 4, 3, 3, 4, 3, 3, 3, 4, 6, 3, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 15:55:31.293470,0,280195936,76.864
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 5, 3, 7, 5, 3, 5, 7, 5, 5, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 3, 6, 3, 4, 3, 4, 3, 4, 3, 3, 4, 3, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 15:57:07.781276,0,300633264,77.346
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 5, 3, 7, 7, 3, 5, 7, 7, 5, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 4, 3, 3, 3, 6, 4, 3, 3, 3, 4, 6, 6, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-07-07 15:58:28.985851,0,249315520,75.842
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 5, 3, 7, 5, 3, 5, 7, 7, 5, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 4, 6, 6, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-07-07 15:59:49.072300,0,248638144,75.928
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 5, 3, 7, 5, 3, 5, 7, 7, 5, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 3, 6, 3, 4, 6, 4, 3, 3, 3, 3, 4, 3, 3, 3, 4, 6, 3, 3], 'd': [2, 2, 2, 3, 3], 'r': [224]}",2022-07-07 16:01:18.093839,0,264164704,76.528
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 5, 3, 5, 7, 5, 7, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 4, 6, 3, 4, 6, 4, 6, 4, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 4, 3, 4], 'r': [224]}",2022-07-07 16:03:02.090906,0,353899856,78.184
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 5, 7, 5, 3, 3], 'e': [3, 4, 4, 6, 3, 4, 6, 4, 6, 4, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 16:04:55.502799,0,386415664,78.5
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 5, 3, 5, 7, 5, 7, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 4, 6, 3, 4, 6, 4, 6, 3, 3, 3, 4, 3, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 3, 4, 4], 'r': [224]}",2022-07-07 16:06:41.879568,0,351729552,77.98
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 5, 3, 7, 5, 3, 5, 7, 7, 5, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 4, 6, 6, 3], 'd': [2, 2, 2, 3, 3], 'r': [224]}",2022-07-07 16:08:11.079584,0,271194016,76.692
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 5, 7, 5, 3, 3], 'e': [3, 4, 4, 6, 6, 6, 6, 4, 6, 3, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 16:10:03.895906,0,408711856,78.516
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 5, 7, 5, 3, 3], 'e': [3, 4, 4, 6, 6, 6, 6, 4, 6, 4, 3, 6, 4, 4, 3, 6, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 16:11:52.195965,0,450102928,78.766
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 5, 7, 5, 3, 3], 'e': [3, 4, 4, 6, 3, 6, 6, 4, 6, 3, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-07-07 16:13:30.492017,0,345292624,78.052
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 4, 6, 6, 6, 3, 4, 6, 4, 3, 6, 4, 3, 3, 6, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 16:15:25.715263,0,434157552,78.55
"{'wid': None, 'ks': [7, 7, 3, 3, 7, 5, 7, 3, 7, 3, 7, 7, 5, 7, 7, 3, 5, 5, 7, 7], 'e': [4, 4, 3, 4, 6, 6, 4, 3, 6, 4, 6, 6, 6, 4, 6, 6, 6, 6, 6, 3], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-07-07 16:18:00.610968,0,588882288,79.088
"{'wid': None, 'ks': [3, 3, 3, 5, 5, 5, 5, 3, 7, 3, 5, 7, 3, 5, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 3, 4, 4, 4, 4, 3, 3, 4, 3, 3, 3, 4, 4, 4, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-07-07 16:19:25.488891,0,237128704,75.38
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 3, 7, 3, 5, 7, 5, 7, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 3, 6, 3, 6, 4, 3, 3, 4, 3, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 4, 3, 4], 'r': [224]}",2022-07-07 16:21:16.991481,0,336429744,77.74
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 3, 5, 7, 5, 5, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 4, 6, 3, 6, 4, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 4, 3, 4], 'r': [224]}",2022-07-07 16:23:02.598166,0,347050832,78.126
"{'wid': None, 'ks': [7, 5, 3, 3, 7, 5, 7, 7, 7, 3, 5, 7, 5, 7, 3, 3, 7, 5, 7, 7], 'e': [3, 4, 3, 6, 3, 6, 6, 3, 6, 4, 6, 3, 4, 4, 3, 6, 6, 6, 6, 3], 'd': [2, 4, 4, 4, 4], 'r': [224]}",2022-07-07 16:25:09.818239,0,488213136,78.912
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 3, 5, 7, 3, 5, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 3, 6, 3, 4, 4, 3, 3, 4, 3, 3, 3, 4, 6, 4, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-07-07 16:26:29.889218,0,246999424,75.87
"{'wid': None, 'ks': [3, 3, 3, 3, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 6, 4, 3, 6, 4, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 16:28:22.812101,0,381295664,78.434
"{'wid': None, 'ks': [3, 3, 3, 3, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 3, 7, 5, 7, 7], 'e': [3, 4, 3, 6, 3, 4, 6, 3, 6, 4, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 4, 3, 4], 'r': [224]}",2022-07-07 16:30:06.600854,0,356935504,78.216
"{'wid': None, 'ks': [7, 7, 3, 3, 7, 5, 7, 7, 7, 3, 7, 7, 5, 7, 7, 3, 5, 5, 7, 7], 'e': [4, 4, 3, 4, 3, 6, 4, 3, 6, 4, 6, 3, 6, 4, 6, 6, 6, 6, 6, 3], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-07-07 16:32:18.923260,0,562845936,79.028
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 3, 5, 7, 3, 5, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 4, 6, 3, 4, 4, 3, 3, 4, 4, 3, 3, 4, 6, 6, 3], 'd': [2, 2, 2, 3, 3], 'r': [224]}",2022-07-07 16:33:44.693510,0,290611584,77.11
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 3, 7, 3, 5, 7, 5, 7, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 3, 6, 3, 4, 4, 3, 3, 4, 3, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 4, 3, 4], 'r': [224]}",2022-07-07 16:35:26.795910,0,330088752,77.73
"{'wid': None, 'ks': [3, 3, 3, 5, 5, 5, 3, 3, 7, 3, 5, 7, 5, 5, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 3, 6, 3, 4, 4, 3, 3, 4, 3, 3, 3, 6, 4, 6, 3], 'd': [2, 2, 2, 3, 3], 'r': [224]}",2022-07-07 16:36:54.595011,0,280058736,76.746
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 3, 5, 7, 5, 5, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 4, 6, 3, 4, 4, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 2, 3, 3], 'r': [224]}",2022-07-07 16:38:27.190180,0,302469776,77.334
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 3, 7, 3, 5, 7, 5, 5, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 4, 6, 3, 4, 4, 3, 3, 4, 3, 3, 3, 4, 6, 6, 3], 'd': [2, 2, 2, 3, 3], 'r': [224]}",2022-07-07 16:39:57.089630,0,283835872,76.934
"{'wid': None, 'ks': [3, 3, 3, 3, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 3, 7, 5, 7, 7], 'e': [3, 4, 3, 6, 3, 6, 6, 3, 6, 4, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 16:41:48.634178,0,388621360,78.544
"{'wid': None, 'ks': [7, 3, 3, 3, 7, 5, 7, 3, 7, 3, 5, 7, 5, 7, 7, 3, 5, 5, 7, 7], 'e': [4, 4, 3, 6, 3, 6, 6, 3, 6, 4, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-07-07 16:43:57.117976,0,479837872,78.842
"{'wid': None, 'ks': [7, 5, 3, 3, 7, 5, 7, 3, 7, 3, 7, 7, 5, 7, 7, 3, 7, 5, 7, 7], 'e': [4, 4, 3, 6, 6, 6, 4, 3, 6, 4, 6, 3, 6, 4, 3, 6, 6, 6, 6, 3], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-07-07 16:46:08.966863,0,540679824,79.084
"{'wid': None, 'ks': [7, 5, 3, 3, 7, 5, 7, 7, 7, 3, 5, 7, 5, 7, 3, 3, 7, 5, 7, 7], 'e': [3, 4, 3, 6, 3, 6, 6, 3, 6, 4, 6, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 16:48:03.007071,0,416324784,78.598
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 4, 6, 3, 6, 4, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 2, 3, 4], 'r': [224]}",2022-07-07 16:49:35.298185,0,323756624,77.646
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 4, 6, 3, 4, 4, 3, 3, 4, 4, 3, 3, 4, 6, 6, 3], 'd': [2, 2, 2, 3, 3], 'r': [224]}",2022-07-07 16:51:02.489542,0,294374784,77.178
"{'wid': None, 'ks': [7, 5, 3, 3, 7, 5, 7, 7, 7, 3, 5, 7, 5, 7, 3, 3, 7, 5, 7, 7], 'e': [3, 4, 3, 6, 3, 6, 6, 3, 6, 4, 3, 3, 4, 4, 3, 6, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 16:52:57.915043,0,426801168,78.64
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 3, 5, 7, 5, 5, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 3, 6, 3, 4, 4, 3, 3, 4, 3, 3, 3, 4, 6, 6, 3], 'd': [2, 2, 2, 3, 3], 'r': [224]}",2022-07-07 16:54:30.479648,0,279275488,76.892
"{'wid': None, 'ks': [7, 3, 3, 3, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 3, 7, 5, 7, 7], 'e': [3, 4, 3, 6, 3, 4, 6, 3, 6, 4, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 4, 3, 4], 'r': [224]}",2022-07-07 16:56:18.296976,0,365967184,78.268
"{'wid': None, 'ks': [3, 3, 3, 3, 7, 5, 3, 7, 7, 3, 5, 7, 3, 7, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 6, 6, 3, 4, 4, 3, 3, 4, 4, 3, 3, 4, 6, 6, 3], 'd': [2, 2, 2, 3, 4], 'r': [224]}",2022-07-07 16:57:51.206081,0,314687424,77.436
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 3, 5, 7, 3, 7, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 6, 6, 3, 4, 4, 3, 3, 4, 3, 3, 3, 4, 6, 6, 3], 'd': [2, 2, 4, 3, 3], 'r': [224]}",2022-07-07 16:59:27.900745,0,319534048,77.52
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 4, 6, 3, 4, 4, 3, 3, 4, 4, 3, 3, 4, 6, 6, 3], 'd': [2, 2, 2, 3, 4], 'r': [224]}",2022-07-07 17:01:10.450776,0,306761664,77.322
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 3, 5, 7, 3, 5, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 3, 6, 3, 4, 4, 3, 3, 4, 3, 3, 3, 4, 6, 6, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-07-07 17:02:31.470756,0,255515392,75.982
"{'wid': None, 'ks': [3, 3, 3, 3, 7, 5, 7, 7, 7, 3, 5, 7, 5, 7, 7, 3, 5, 5, 7, 7], 'e': [3, 4, 3, 6, 6, 6, 4, 3, 6, 4, 3, 3, 4, 4, 3, 6, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 17:04:19.509716,0,430534288,78.61
"{'wid': None, 'ks': [3, 3, 3, 5, 5, 5, 3, 3, 7, 3, 5, 7, 3, 5, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 3, 6, 3, 4, 4, 3, 3, 4, 3, 3, 3, 4, 6, 4, 3], 'd': [2, 2, 2, 3, 3], 'r': [224]}",2022-07-07 17:05:46.290833,0,267748960,76.64
"{'wid': None, 'ks': [7, 3, 3, 3, 7, 5, 7, 7, 7, 3, 5, 7, 5, 7, 7, 3, 7, 5, 7, 7], 'e': [3, 4, 3, 6, 3, 6, 6, 3, 6, 4, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 17:07:42.115095,0,400851760,78.59
"{'wid': None, 'ks': [7, 3, 3, 3, 7, 5, 7, 7, 7, 3, 5, 7, 5, 7, 3, 3, 7, 5, 7, 7], 'e': [4, 4, 3, 6, 3, 6, 4, 3, 6, 4, 3, 3, 4, 4, 3, 6, 6, 6, 6, 3], 'd': [2, 4, 4, 4, 4], 'r': [224]}",2022-07-07 17:09:51.515650,0,471926800,78.802
"{'wid': None, 'ks': [7, 7, 3, 3, 7, 5, 7, 7, 7, 3, 7, 7, 5, 7, 7, 3, 5, 5, 7, 7], 'e': [3, 4, 3, 6, 6, 6, 4, 3, 6, 4, 6, 3, 6, 4, 6, 6, 6, 6, 6, 3], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-07-07 17:12:05.221598,0,566472432,79.082
"{'wid': None, 'ks': [7, 3, 3, 3, 7, 5, 7, 3, 7, 3, 5, 7, 5, 7, 3, 3, 7, 5, 7, 7], 'e': [4, 4, 3, 4, 6, 6, 4, 3, 6, 4, 6, 6, 6, 4, 6, 3, 6, 6, 6, 3], 'd': [2, 4, 4, 4, 4], 'r': [224]}",2022-07-07 17:14:11.117605,0,519975952,78.914
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 3, 3, 7, 7, 3, 5, 7, 5, 5, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 3, 6, 3, 4, 4, 3, 3, 4, 3, 3, 3, 4, 6, 6, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-07-07 17:15:36.753892,0,254913280,76.046
"{'wid': None, 'ks': [7, 3, 3, 3, 7, 5, 7, 7, 7, 3, 5, 7, 3, 7, 3, 3, 7, 5, 7, 7], 'e': [3, 4, 3, 6, 3, 6, 6, 3, 6, 4, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 17:17:36.199413,0,396448816,78.52
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 3, 5, 7, 3, 5, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 3, 6, 3, 4, 4, 3, 3, 4, 3, 3, 3, 4, 4, 6, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-07-07 17:19:01.475224,0,247451008,75.772
"{'wid': None, 'ks': [3, 3, 3, 5, 5, 5, 5, 3, 7, 3, 5, 7, 3, 5, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 3, 6, 3, 4, 4, 3, 3, 4, 3, 3, 3, 4, 4, 6, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-07-07 17:20:25.751028,0,245644672,75.706
"{'wid': None, 'ks': [3, 3, 3, 5, 5, 5, 3, 3, 7, 3, 5, 7, 3, 5, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 3, 6, 3, 4, 4, 3, 3, 4, 3, 3, 3, 4, 4, 6, 3], 'd': [2, 2, 2, 3, 3], 'r': [224]}",2022-07-07 17:21:58.885517,0,268200544,76.446
"{'wid': None, 'ks': [7, 7, 3, 3, 7, 5, 7, 3, 7, 3, 7, 7, 5, 7, 7, 3, 5, 5, 7, 7], 'e': [4, 4, 3, 4, 6, 6, 4, 3, 6, 4, 6, 3, 6, 4, 6, 6, 6, 6, 6, 3], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-07-07 17:24:08.024570,0,575278320,79.056
"{'wid': None, 'ks': [3, 3, 3, 3, 7, 5, 3, 3, 7, 3, 5, 7, 5, 7, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 4, 6, 3, 6, 4, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 4, 3, 4], 'r': [224]}",2022-07-07 17:25:52.210100,0,349609808,78.112
"{'wid': None, 'ks': [3, 3, 3, 5, 5, 5, 3, 3, 7, 3, 5, 7, 3, 5, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 3, 6, 3, 4, 4, 3, 3, 4, 3, 3, 3, 4, 4, 4, 3], 'd': [2, 2, 2, 3, 3], 'r': [224]}",2022-07-07 17:27:22.395001,0,259684576,76.322
"{'wid': None, 'ks': [3, 3, 3, 3, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 4, 6, 3, 6, 4, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 17:29:14.898395,0,372165680,78.324
"{'wid': None, 'ks': [7, 5, 3, 3, 7, 5, 7, 7, 7, 3, 7, 7, 5, 7, 7, 3, 5, 5, 7, 7], 'e': [3, 4, 3, 6, 3, 6, 6, 3, 6, 4, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 4, 4, 4, 4], 'r': [224]}",2022-07-07 17:31:20.220111,0,456832176,78.788
"{'wid': None, 'ks': [7, 5, 3, 3, 7, 5, 7, 3, 7, 3, 5, 7, 5, 7, 7, 3, 7, 5, 7, 7], 'e': [4, 4, 3, 6, 6, 6, 4, 3, 6, 4, 6, 3, 6, 4, 3, 3, 6, 6, 6, 3], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-07-07 17:33:29.825157,0,515244720,79.022
"{'wid': None, 'ks': [3, 3, 3, 3, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 3, 7, 5, 7, 7], 'e': [4, 4, 3, 6, 3, 6, 6, 3, 6, 4, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 4, 3, 4], 'r': [224]}",2022-07-07 17:35:16.206761,0,376376656,78.248
"{'wid': None, 'ks': [3, 3, 3, 5, 5, 5, 3, 3, 7, 3, 5, 7, 3, 5, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 3, 4, 3, 4, 4, 3, 3, 4, 3, 3, 3, 4, 4, 4, 3], 'd': [2, 2, 2, 3, 3], 'r': [224]}",2022-07-07 17:36:48.682627,0,259684576,76.322
"{'wid': None, 'ks': [3, 3, 3, 5, 5, 5, 3, 3, 7, 3, 5, 7, 3, 5, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 3, 3, 4, 3, 4, 4, 3, 3, 4, 3, 3, 3, 4, 4, 4, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-07-07 17:38:11.383647,0,237128704,75.38
"{'wid': None, 'ks': [7, 3, 3, 3, 7, 5, 3, 3, 7, 3, 5, 7, 5, 7, 3, 3, 5, 5, 7, 7], 'e': [3, 4, 3, 6, 3, 6, 6, 3, 6, 4, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 4, 4, 4, 4], 'r': [224]}",2022-07-07 17:40:19.124095,0,432308656,78.632
"{'wid': None, 'ks': [7, 5, 3, 3, 7, 5, 7, 7, 7, 3, 5, 7, 5, 7, 3, 3, 5, 5, 7, 7], 'e': [3, 4, 3, 6, 3, 6, 6, 3, 6, 4, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 4, 4, 4, 4], 'r': [224]}",2022-07-07 17:42:25.220871,0,452278704,78.756
"{'wid': None, 'ks': [7, 5, 3, 3, 7, 5, 7, 3, 7, 3, 7, 7, 5, 7, 7, 3, 5, 5, 7, 7], 'e': [4, 4, 3, 4, 3, 6, 6, 3, 6, 4, 3, 3, 4, 4, 6, 6, 6, 6, 6, 3], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-07-07 17:44:29.109608,0,536265072,78.97
